id,x_minimo,x_maximo,y_minimo,y_maximo,peso_da_placa,area_pixels,perimetro_x,perimetro_y,soma_da_luminosidade,maximo_da_luminosidade,comprimento_do_transportador,tipo_do_aço_A300,tipo_do_aço_A400,espessura_da_chapa_de_aço,temperatura,index_de_bordas,index_vazio,index_quadrado,index_externo_x,indice_de_bordas_x,indice_de_bordas_y,indice_de_variacao_x,indice_de_variacao_y,indice_global_externo,log_das_areas,log_indice_x,log_indice_y,indice_de_orientaçao,indice_de_luminosidade,sigmoide_das_areas,minimo_da_luminosidade,falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros
10,-0.08489267662834356,-1.4551371404030424,-0.4775098761325867,-0.8706813209115435,0.0,-0.33855262888880894,-0.27034257926174443,-0.10471147833088934,-0.3983583257642336,-1.7083126572406648,0.12058431672315927,False,True,-0.1558773259232646,-1.1881301018764021,1.3117253366586523,-2.379988259652391,0.6793184409668458,-0.4707249151350273,0.13922187280401496,0.760951221247416,-0.4905213273319926,-0.5656699669773274,0.8423508538532473,-0.628100522727846,-0.7587498252517965,-0.7366908126155225,0.30645018395208323,-1.106571600255202,-1.0596970822558436,-0.3289099835289915,False,False,False,False,False,False,True
11,0.18675075238481173,1.3451935056552473,0.2804563220167159,1.4705128729587975,0.0,-0.32033745808596736,-0.26521603903252383,0.008133568212676677,-0.3797185649929162,-0.19676500911176528,0.1282613846085145,True,False,0.551928364410084,-0.3961047975718762,-0.9948533739181142,-0.884591552625356,-1.7983532794973327,-0.5244562436757156,-1.2016375142105373,0.760951221247416,-0.584526770383591,-0.7014381038154371,0.8423508538532473,-0.2956294266725456,-1.2913593863709614,0.7077989817722568,1.6269462161620152,-0.7373537347180409,-0.4668732590265421,-0.3912011663523284,False,False,False,False,False,False,False
12,-0.5602686774013653,0.42340266881214406,-0.20244521972642254,-0.021070169795686763,0.0,-0.3447780670112991,-0.3011018206370682,-0.08392423291496928,-0.40068272975912794,-0.2597461611171361,0.6330285980706212,True,False,0.551928364410084,1.1746437300321797,2.053114002846016,-0.5051177643827882,-0.9090597219830361,-0.5244562436757156,0.6030656723817233,0.5278548249418383,-0.027649806160383712,-0.2532491183429286,0.8423508538532473,-0.8092247685928637,-1.1260667639546686,-0.32627672292257626,1.1529897172165118,0.09262986875381568,-1.0596970822558436,-0.2666188007056545,True,False,False,False,False,False,False
13,-0.5313230661130782,-0.7265359999043021,-0.47870670528854403,1.5640608316235367,0.0,0.95034363424897,1.2112275469830176,0.3169726429634889,0.9151525754118801,-0.2597461611171361,0.12058431672315927,False,True,-0.1558773259232646,0.36645568074352153,-0.9127664038481601,0.35432287064879775,-0.7809831530482724,1.7155843151412595,-0.22934122097808604,-1.8864211580862749,-1.7235922033752924,0.4928484910134857,-1.2435289084276204,1.6554373247111667,1.8994978158041593,0.9254745977706731,-1.4875960407319027,-0.31971385402846497,1.2811816965922533,-0.47181328530017613,False,False,True,False,False,False,False
14,2.3743709901341976,0.07014150978245179,-0.12864502187966492,0.20689223241732252,0.0,-0.27698996301085066,-0.1421790735312287,-0.021562496667209118,-0.33109087567061046,-0.19676500911176528,0.8000048245770975,True,False,-2.4444490580010916,1.6392470506615382,1.2752422388497837,0.2965768593944941,-0.5179687704143826,-0.4095823688645888,-0.7572829499092031,0.6501639606459055,-1.5753713890616985,-1.4988954829794228,0.8423508538532473,0.1112851585695914,-0.18210397204950374,0.4563300420910023,0.9445544973630673,-0.19109287627986354,1.034271170619486,-0.2959322985048719,False,False,False,False,False,False,True
15,-0.3120043959672111,0.2283730705978348,0.363518612163988,1.7270512282879174,0.0,0.06563970550842295,1.2163540872122383,0.11800900826825411,0.029325329974499863,0.18112190292045963,0.11290724883780404,True,False,0.551928364410084,1.4839611355961222,0.9863091338813341,0.49006349450631703,-2.0240119961919167,3.4368396328757256,1.54331300093747,-3.059436673335066,-0.660507280376336,-0.7625891836357954,-1.2435289084276204,1.0241565364067882,2.40121936162331,-0.7366908126155225,-2.1500787424298395,-0.12224282348502406,1.2811816965922533,2.8406119660113873,False,False,False,False,False,False,True
16,0.12162312698616588,1.1354446924813675,-0.3475820887392931,-0.4693560863914585,0.0,-0.32725461155540086,-0.19857101605265562,-0.04828895505910633,-0.38078725648482165,0.24410305492583043,0.13209991855119213,False,True,1.4366854773267697,-2.42266175105337,-0.4401148420564797,-0.16839102343236748,-1.1629257782644427,-0.48369454616209007,-1.407790314022852,0.6178140805502647,1.60793597337261,-1.0479232948467083,0.8423508538532473,-0.4001092454095503,-0.8653969591592782,0.19064460072248565,1.2882897722090987,0.254540981919702,-0.5148836390768025,-0.2446336773562415,False,True,False,False,False,False,False
17,3.7509574654406177,0.9164963699577562,0.3271692822134487,1.6147846722284938,0.0,-0.2772205347931651,0.1654133402220091,0.03782963309256247,-0.32501937213222265,0.24410305492583043,0.12442285066583689,True,False,-2.4444490580010916,0.26492496937777904,0.11364646397098856,1.5084931475367653,0.5733503273839161,-0.10201683307995862,-1.0704099966829503,-1.7503744020676202,0.029230706710875465,-0.20747021026314058,-1.2435289084276204,0.1097315553169967,0.49784977016297227,0.04591595239805658,-0.7657925942023814,0.2689162676680751,1.2382407355535112,-0.2666188007056545,False,False,False,False,False,True,False
18,-0.5324363588549355,-0.7541345279534968,-0.14735001088527036,-0.8744647970922926,0.0,2.644815662477867,2.8517204203336193,1.008890954664828,2.9342158259845745,0.8739145749795386,0.20887059740474445,False,True,-0.1558773259232646,0.2702052257895659,-0.9287277591395401,1.160517183614727,0.9175561063960938,1.4691613256270677,-1.5606725374130772,-1.4720768034366265,-0.9325644909637755,1.1294880553755957,0.8423508538532473,2.121777234365057,1.8268692392879091,2.0695533974882605,0.17947941162420517,0.2832915534164482,1.2811816965922533,-0.5011267830993935,False,False,True,False,False,False,False
19,-0.09324237219227251,-1.4551371404030424,3.356382632441089,0.4716960280182326,0.0,-0.3457003541405569,-0.2754691194909651,-0.7164504148565367,-0.40038216027702955,0.30708420693120125,-2.8926648282787704,False,True,-0.1558773259232646,-0.015302463137607808,1.3657984994825112,-0.6506077148157096,0.9392833814832413,-0.4688721107025898,0.3531703667268795,0.760951221247416,-1.3275471332679147,-1.5547266678630898,0.8423508538532473,-0.8418504368973556,-0.7587498252517965,-0.8247865115956092,0.16789967718790266,-0.0435570488623504,-1.0892189929699787,-0.2189843667819263,False,False,False,False,False,True,False
20,-0.44003306128078834,-0.6934177662452684,-0.284149432345121,-0.2734390135659637,0.0,-0.34408635166435575,-0.1780648551357731,-0.10471147833088934,-0.3981379081440281,0.747952270968797,0.13977698643654735,True,False,0.18622875773785388,-0.42698901292398717,-0.13196296234942964,2.012458336665235,-0.5221617533259373,-0.28173886302639917,0.4679403077988614,0.022221767556545275,0.9352589134582051,0.5217247266436053,-1.2435289084276204,-0.7860501867416569,0.0917141095290009,-0.9212722771452289,-1.349654993674896,0.7364913514835786,-0.5619994157720889,-0.22631274123173065,False,False,False,False,False,False,True
21,-0.5313230661130782,-0.7118167849447316,0.0009942251511631083,0.6073289815295045,0.0,1.0976790031479038,1.06768442056484,0.29915500403555745,1.0516667812997595,-0.19676500911176528,0.12442285066583689,False,True,-0.1558773259232646,1.5697886268977712,-0.9130921457928821,0.1015903278864552,-0.8442590769862806,1.8211941677901988,0.14225353162478396,-1.8141878641740903,-0.39570939536455724,1.561562923076386,-1.2435289084276204,1.7152510499360691,1.9414470798264765,0.9254745977706731,-1.5213194778621872,-0.37570180904844425,1.2811816965922533,-0.48280584697488266,False,False,True,False,False,False,False
22,-0.47510178264929,-0.8277306027513494,-0.17231666354238684,-0.8744647970922926,0.0,-0.3473143566167581,-0.23958333788642067,-0.10768108481887792,-0.40449439608025733,-0.7635953771601026,0.1282613846085145,True,False,0.1980255192434097,-0.019510359756388637,-0.4296910998253744,0.9640307557104726,0.7525050517867108,-0.4151407821619014,0.16997155512896106,0.35812874170032455,0.1794822368062838,0.22602786363774985,-1.2435289084276204,-0.9039945670011501,-0.4254514439401566,-0.9212722771452289,-0.6703105734118172,-0.37721499702195727,-0.9827611937280971,-0.27761136238036105,False,True,False,False,False,False,False
23,-0.5090572112759344,-0.7154965886846242,-0.40314166444844296,-0.6408985669511927,0.0,0.7979356861391181,3.492537948986198,1.0564046584726452,0.9431344809749376,0.8739145749795386,0.12442285066583689,True,False,0.1980255192434097,-3.1297747740165662,-0.7212301403516004,2.599667775783675,1.1840011114121645,1.2486775981670017,-1.863405325372758,-1.9883454378396646,1.283801862755396,-1.3087948114072938,0.8423508538532473,1.5859135791575465,1.6958038770689303,1.839758796444964,0.037678453088430944,0.6464566670595576,1.2811816965922533,-0.2886039240550676,False,True,False,False,False,False,False
24,-0.035351149615698435,0.6221120707663459,0.05825997575777619,0.7841837042623253,0.0,-0.33163547541937544,-0.2805956597201857,-0.09283305237893502,-0.38727065153571466,-0.19676500911176528,0.755861684236305,False,True,-0.037909710867706496,-0.4350875024433293,1.7632036720434003,-1.0293315548601694,0.4410807755375979,-0.47257771956746486,1.3250335658420778,0.760951221247416,-0.6464181385731367,-0.7512498778705399,0.8423508538532473,-0.47791887497700936,-0.5767609783490097,-0.44560211413369993,0.4334209562799613,-0.08138674820017434,-0.8026477182600397,-0.30692486017957843,False,False,False,False,False,True,False
25,-0.5602686774013653,-0.5462256166495634,-0.2433699500271872,-0.1474712217756446,0.0,-0.3099617278818171,-0.2139506367403175,-0.7164504148565367,-0.3613014482824124,-0.2597461611171361,0.12442285066583689,True,False,0.1980255192434097,2.0789343095836266,0.30062234024143963,0.1780850440934549,-0.10057638058234025,-0.40217115113483864,-0.21981315039852486,0.6080648016173319,2.49220841442988,-0.3362379609209492,0.8423508538532473,-0.1683634268974838,-0.3582491403820175,0.12096043671442716,0.8143332732635955,0.2878311173369871,0.223462329894903,-0.24829786458114367,False,True,False,False,False,False,False
26,1.7692963849348127,0.3902844351531104,-0.4518153835223376,-0.7913101408474429,0.0,-0.4086464507124019,-0.1780648551357731,-0.0661065939870378,-0.38111899613543393,0.30708420693120125,0.1512925882645802,False,True,-2.4444490580010916,-1.1096442819149537,1.525412052396311,1.3562536633208737,-0.19739616781278652,-0.4169935865943389,-0.8854788086160208,0.760951221247416,-1.123755169693619,-1.135423067732633,0.8423508538532473,-0.4562978963783979,-0.4254514439401566,0.006063136192778772,0.7737026261186745,0.9036986225567603,-0.09710387230404031,-0.21165599233212196,False,False,False,False,False,False,True
27,0.32424240600417514,1.8162083843615036,-0.44697651008697725,-0.7763634879934792,0.0,-0.3224126041267974,-0.15755869421889057,-0.05422816803508349,-0.3768620416926773,-0.3227273131225069,0.7654580190929989,False,True,2.9112806655212458,1.2251988922285308,-0.7248133017435429,0.9640307557104726,-0.1268778188457293,-0.43922723978358924,-0.9608371850180013,0.30229196235716305,0.07758573985332975,-0.16855282879659553,0.8423508538532473,-0.32501842153413224,-0.3582491403820175,0.04591595239805658,0.7361192775096227,0.025293003932489084,0.09285024006872909,-0.2666188007056545,False,False,False,False,False,False,True
28,-0.40106781531578656,-0.5627847334790802,-0.2771489062497362,-0.2518111481298267,0.0,-0.28782683677962984,-0.1421790735312287,-0.04531934857111775,-0.32957244317586143,0.6849711189634261,0.13593845249386974,False,True,-0.1558773259232646,1.0501139902857382,0.2035512407142717,-0.8050970436259249,0.8382706113412398,-0.2669164275668989,0.020120990559504975,-1.039120189005924,-0.6906854895042327,-0.7868773869578274,-1.2435289084276204,0.0337344628775648,0.1303241286540191,-0.2717412902206178,-0.6246010953737811,0.8741914570732576,0.4936325430969891,-0.2043276178823176,False,False,False,False,False,False,True
29,-0.4144273282180729,-1.4551371404030424,-0.3077905415995611,-0.34646010385442105,0.0,-0.3457003541405569,-0.28572219994940634,-0.10768108481887792,-0.40162228769576147,-0.2597461611171361,0.13593845249386974,True,False,0.1980255192434097,-0.24838872535610396,0.08889007617211352,-0.6506077148157096,0.9392833814832413,-0.4707249151350273,0.8984358603481073,0.760951221247416,0.46452783668399794,0.5628469421150479,0.8423508538532473,-0.8418504368973556,-0.7587498252517965,-0.8247865115956092,0.16789967718790266,0.11684087633002303,-1.0892189929699787,-0.2666188007056545,False,False,False,False,False,True,False
30,1.9947381651608944,0.04622278547314971,-0.10292883985215094,-0.8744647970922926,0.0,-0.14763919313244384,0.2371849034310979,0.2932157910595803,-0.19886924727521776,-0.19676500911176528,0.13593845249386974,False,True,-2.4444490580010916,0.19664583833444646,1.8465936098922422,0.07084245176403375,-1.890217723286851,-0.4429328486484644,-2.2233065368098033,0.7303739373213991,-0.6915258286817639,-0.7875537136648513,0.8423508538532473,0.6347199877563434,-0.5767609783490097,1.7854564211477146,1.675906145971645,-0.24935061326011246,1.2805852943556042,-0.2922681112799697,False,False,False,False,True,False,False
31,-0.3960579979774292,-0.45607042502219397,-0.07224115893616548,0.3810913831893157,0.0,-0.4086464507124019,0.03212329426227272,-0.08986344589094644,-0.36318056415567945,0.30708420693120125,-2.8926648282787704,False,True,-0.1558773259232646,-0.06214559572364303,0.25078382269896754,0.2748283616493666,-1.9184250628736736,0.40194597254304987,1.685800965513629,-2.36723786909683,1.2394943825384601,0.766581301779614,-1.2435289084276204,-0.22131540442342493,1.1385673848321867,-1.6227750653199973,-2.0938052961341236,0.7175765018146666,0.09762145796192247,-0.2043276178823176,False,False,False,False,False,False,True
32,1.0456561027276368,-0.33647680347568354,-0.42720909519961286,-0.715311141803078,0.0,-0.27929568083399514,-1.5160918549623574,0.031890420116585314,-0.31405192569654306,0.8739145749795386,0.1282613846085145,False,False,-2.4444490580010916,-0.519860717154075,0.6481889952598564,1.735727451563441,-0.931930537864244,0.1555229830288582,-0.5918409971186478,-2.295447724227051,0.1950373200896665,0.2444082519664743,0.8423508538532473,0.09561965910592626,0.8820716361584195,-0.32627672292257626,-1.5680447220788463,1.2615675782925744,1.2510633836414689,-0.1786783073080024,False,False,False,False,False,False,True
33,-0.5324363588549355,-0.7228561961644094,-0.32537052542113537,-0.4006467312221944,0.0,-0.4086464507124019,3.728358799530347,1.3296084553675944,-0.3787211196004711,0.8109334229741678,0.20503206346206684,False,True,-0.1558773259232646,-0.6610878898404645,-0.9284020171948179,0.9737800822858742,0.8455130363702891,1.6970562708168841,-1.701428125520225,-1.7189108200567913,0.16726443059886184,0.2115909095870172,0.8423508538532473,2.2827046379463414,1.9205767992183582,2.1982010848877525,0.2178753731761555,0.3839185536550598,1.2811816965922533,2.943209208308648,False,False,True,False,False,False,False
34,-0.5602686774013653,-0.45607042502219397,-0.16800669188049247,0.08531140596923921,0.0,-0.28874912390888763,0.08851523678369964,0.008133568212676677,-0.33249798613495263,0.6849711189634261,0.12058431672315927,False,False,0.1980255192434097,1.4283527939966907,0.4371082150799745,2.502924458227763,-0.10057638058234025,-0.11498646410702132,-0.8404370204217334,-0.5684959059707082,3.0521780968514722,0.11444012415656821,-0.2005890272871866,0.026613781303171612,0.47238802782106865,0.3467930618776665,-0.20143290535942904,0.721359471748449,1.2749194731074367,-0.22631274123173065,False,True,False,False,False,False,False
35,-0.2719258572603521,-0.16168612583078376,-0.40770622009003593,-0.6550731490489686,0.0,-0.4086464507124019,-0.29084874017862694,-0.0958026588669236,-0.391915006644287,-0.3857084651278777,0.755861684236305,True,False,0.3159931342989678,-0.1659899508960649,0.8481945493191891,-1.3743077259897762,0.361795280482744,-0.48369454616209007,1.685800965513629,0.760951221247416,-1.1787196103967772,-1.1796598713687378,0.8423508538532473,-0.5332012573818437,-0.6631639400666174,-0.5108581874522831,0.47567682931067906,-0.4755722153002993,-0.9076145119102984,3.0055003911319846,False,False,False,False,False,False,True
36,0.07263824634444936,0.9735333279260919,2.4686532731311748,0.5733737929029995,0.0,-0.34754492839907253,-0.28572219994940634,-0.1106506913068665,-0.4029893222291572,0.37006535893657205,0.6963644081248018,True,False,0.551928364410084,-0.7645645876743393,0.9436369391227469,-1.1058262710671691,0.8699085733102443,-0.5040753949189029,0.504753307765346,0.760951221247416,-0.05369487925513987,-0.27421086687418456,0.8423508538532473,-0.9134456534544356,-0.8653969591592782,-0.9212722771452289,0.2048735660897808,0.4043465912974847,-1.1485610155165737,-0.255626239030948,False,False,False,False,False,False,True
37,-0.4995942229701482,-0.8038118784420473,0.17678019636242512,-0.6570725157796083,0.0,1.4914956073409855,-1.5160918549623574,0.4951490322428037,1.322987513129078,0.30708420693120125,0.1282613846085145,False,True,1.731604514965665,0.5567670345046968,-0.6404461380605344,0.14208753058427873,-0.8518826822800165,0.36118427502942413,-1.0409595967097625,0.491516603464543,-1.7600960132166439,-1.6475666387477028,0.8423508538532473,1.8496377312855241,1.1005834741254124,2.115931821025396,1.122516731857821,-0.7903153137909942,1.2811816965922533,-0.3362383579787958,False,False,False,False,False,False,True
38,-0.5068306257922199,-0.9362848130781819,-0.2300030466182505,-0.10619399085681612,0.0,-0.34708378483444363,-1.5160918549623574,-0.10768108481887792,-0.4032164191711871,-0.3227273131225069,0.12442285066583689,True,False,0.1980255192434097,0.4340327897129327,-0.702011365613,0.2665789314701804,1.2857762420835395,-0.4429328486484644,1.3250335658420778,0.35812874170032455,1.3597858048897449,-1.2476409693105939,-1.2435289084276204,-0.8946729474855808,-0.5767609783490097,-0.9212722771452289,-0.3860991966330949,0.0782545830054426,-1.0528384565343778,-0.255626239030948,False,False,False,False,False,False,False
39,-0.5313230661130782,-0.6860581587654832,-0.3285281134542544,-0.41041567770340287,0.0,-0.4086464507124019,3.528423730590742,1.3355476683435716,-0.3787211196004711,0.747952270968797,0.20503206346206684,False,True,-0.1558773259232646,-1.4846550272403911,-0.9189555007978789,0.20508317922533753,1.5922451748917241,1.9342152381688882,-1.5494120903645054,-1.985243394542822,-0.06313943575933423,1.8292238291115555,-1.2435289084276204,2.371130556406533,2.010319005833265,2.053705493968033,-0.22276399511051254,0.4414196966485521,1.2811816965922533,-0.5450970297982196,False,False,True,False,False,False,False
40,0.1889773378685261,1.9560409264774237,-0.08908725821291032,0.3290567795011295,0.0,-0.17784409661563688,1.3650237538596366,-0.7164504148565367,-0.20605174467706558,2.3854622231084384,0.7654580190929989,True,False,0.1980255192434097,-0.6367419304492825,-1.017329568103935,-1.5430460705640405,-2.145227320362318,3.0533091153611567,1.685800965513629,-3.4560550662884735,0.3630453015718901,0.06119241042071147,-1.2435289084276204,0.5490128749881932,2.514127579713227,-2.1399294463697682,-2.2146814713902634,0.5480994487812155,1.2528525903514167,-0.34723091965350233,False,False,False,False,False,False,True
41,-0.5129537358724345,-0.9657232429973229,2.485615641907028,0.5617597840172457,0.0,-0.3468532130521292,-0.2754691194909651,-0.09877226535491218,-0.40337227001375664,-0.19676500911176528,0.12442285066583689,True,False,0.1980255192434097,-1.691465878707494,-0.7547815606579706,-1.110325960255816,-0.5457949297365189,-0.511486612648653,-0.6464108558924959,0.760951221247416,-0.08319962961000325,-0.2979570531554068,0.8423508538532473,-0.885480794907728,-1.1260667639546686,-0.5807754088650507,0.9593846835709634,-0.0957620339485473,-1.1366329707835898,-0.27394717515545886,False,False,False,False,False,False,True
42,0.205676728996384,1.4151097767132073,0.26352062055717207,1.418185585264176,0.0,-0.33463290858946326,-0.2959752804078476,-0.08392423291496928,-0.39741208850577564,-1.2674445932030691,0.18008159283466232,False,True,-0.037909710867706496,2.557942646652181,-1.0486007947972509,-0.6183599422970723,-0.3738826303627734,-0.47257771956746486,1.685800965513629,0.760951221247416,-0.03385304543174858,-0.026055989615675963,0.8423508538532473,-0.5381210010150602,-0.7587498252517965,-0.2717412902206178,0.8677625742591666,-1.6914187520179595,-0.8235217965427616,-0.468149098075274,False,False,False,False,False,False,True
43,-0.5519189818374364,-1.0816370608039407,-0.04402002699667312,0.46826618879835474,0.0,-0.4086464507124019,-0.2447098781156413,-0.7164504148565367,-0.405206857074861,-3.282841457374935,0.12442285066583689,True,False,0.1980255192434097,-0.3552539259305468,-1.090621505666394,1.1335190484828452,0.735351939875805,-0.4151407821619014,0.3180897432294058,0.760951221247416,0.18320308952928618,0.23042454327724993,0.8423508538532473,-0.6337970679873607,-0.4254514439401566,-0.3840749592904645,0.27658665830056633,-0.0435570488623504,-0.6040457734558573,-0.45715653640056747,False,True,False,False,False,False,False
44,3.164808836852805,0.4178829632023051,-0.3136758405268948,-0.364640008922064,0.0,-0.3489283590929592,-0.2959752804078476,-0.7164504148565367,-0.3983204762738953,3.26719835118363,0.18008159283466232,False,True,-2.4444490580010916,-0.6693429380373307,1.4970725032054932,-1.7852793385528734,1.6322691026838376,-0.4855473505945276,1.2046334012458102,0.760951221247416,-1.381484551712019,0.7681855783272423,-0.2005890272871866,-0.9736477794924865,-0.8653969591592782,-1.147104902308468,-0.20143290535942904,3.529836350588496,-1.1950803899752112,3.9105546356828214,False,False,True,False,False,False,False
45,-0.5602686774013653,1.8658857348500542,-0.18146035295848845,0.04374423667255363,0.0,-0.345239210575928,-0.29084874017862694,-0.09877226535491218,-0.4064959661869719,-2.2751430252890024,0.6963644081248018,True,False,0.3159931342989678,-0.492699007847721,-0.9642336311142423,-0.5508646044673664,0.16624980469841724,-0.5040753949189029,0.8196127310081046,0.44454280496950244,-0.7844873198056698,-0.862371526344449,0.8423508538532473,-0.8252786688696773,-0.8653969591592782,-0.6558198931814214,0.5798944392374015,-1.951687083462188,-1.0731161325804504,-0.3985295408021327,False,False,False,False,False,False,True
